TIME(HH),TIME(MM),TIME(SS),TIME(ms),X,Y,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11
0,0,25,701,0.6,5.4,-48,-44,-51,-57,-50,-51,-47,-59,-52,-43,-61,-51
0,0,31,851,0.6,5.4,-46,-44,-61,-52,-50,-49,-48,-52,-49,-43,-55,-52
0,0,34,932,0.6,5.4,-46,-44,-61,-49,-50,-51,-46,-50,-47,-43,-55,-52
0,0,37,993,0.6,5.4,-46,-44,-61,-49,-50,-51,-46,-50,-47,-43,-55,-52
0,0,41,66,0.6,5.4,-46,-46,-60,-57,-55,-52,-45,-52,-51,-43,-58,-53
0,0,47,199,0.6,5.4,-46,-40,-60,-55,-54,-48,-49,-55,-49,-44,-62,-48
0,0,50,260,0.6,5.4,-47,-43,-59,-51,-57,-48,-47,-52,-48,-44,-58,-51
0,0,56,392,0.6,5.4,-48,-44,-58,-48,-55,-52,-49,-51,-48,-42,-56,-51
0,0,2,522,0.6,5.4,-48,-39,-58,-48,-55,-52,-49,-50,-48,-43,-56,-52
0,0,5,613,0.6,5.4,-46,-41,-58,-48,-54,-52,-49,-50,-49,-44,-53,-52
0,0,11,744,0.6,5.4,-48,-41,-58,-47,-53,-52,-49,-50,-49,-44,-50,-48
0,0,14,801,0.6,5.4,-48,-41,-58,-47,-53,-52,-49,-50,-49,-44,-50,-48
0,0,17,863,0.6,5.4,-48,-42,-58,-50,-55,-52,-49,-51,-50,-43,-51,-51
0,0,20,923,0.6,5.4,-46,-42,-58,-50,-54,-52,-48,-51,-49,-44,-51,-51
0,0,23,980,0.6,5.4,-46,-42,-58,-50,-54,-52,-48,-51,-49,-44,-51,-51
0,0,27,39,0.6,5.4,-46,-42,-58,-49,-57,-52,-46,-50,-49,-43,-51,-47
0,0,30,90,0.6,5.4,-46,-42,-58,-49,-57,-52,-46,-50,-49,-43,-51,-47
0,0,33,159,0.6,5.4,-46,-42,-58,-49,-47,-51,-46,-50,-49,-43,-51,-47
0,0,36,225,0.6,5.4,-46,-43,-58,-49,-55,-52,-48,-50,-49,-43,-51,-47
0,0,42,364,0.6,5.4,-46,-43,-57,-49,-54,-52,-48,-51,-49,-43,-52,-50
0,0,34,428,0.6,5.7,-51,-50,-62,-52,-52,-57,-57,-58,-52,-58,-49,-48
0,0,40,559,0.6,5.7,-50,-55,-61,-53,-52,-54,-61,-58,-56,-51,-49,-49
0,0,46,691,0.6,5.7,-48,-42,-56,-48,-56,-54,-50,-49,-53,-45,-49,-47
0,0,52,820,0.6,5.7,-49,-42,-55,-50,-56,-54,-61,-49,-50,-45,-49,-45
0,0,55,873,0.6,5.7,-49,-46,-55,-49,-56,-57,-54,-52,-51,-45,-51,-50
0,0,1,994,0.6,5.7,-47,-42,-55,-48,-58,-54,-51,-48,-51,-45,-51,-48
0,0,5,61,0.6,5.7,-49,-45,-55,-48,-58,-56,-56,-50,-51,-43,-52,-49
0,0,11,216,0.6,5.7,-48,-45,-55,-48,-54,-56,-55,-49,-52,-45,-57,-50
0,0,17,335,0.6,5.7,-47,-42,-54,-48,-57,-56,-56,-46,-51,-45,-51,-49
0,0,20,389,0.6,5.7,-49,-41,-56,-48,-57,-56,-59,-46,-52,-46,-58,-49
0,0,26,589,0.6,5.7,-48,-46,-56,-48,-57,-55,-59,-49,-52,-46,-58,-47
0,0,32,722,0.6,5.7,-49,-44,-56,-48,-57,-55,-58,-48,-52,-45,-58,-45
0,0,35,762,0.6,5.7,-48,-45,-56,-48,-54,-55,-60,-48,-52,-45,-60,-49
0,0,41,887,0.6,5.7,-49,-44,-46,-48,-54,-55,-60,-49,-52,-46,-60,-49
0,0,47,996,0.6,5.7,-49,-45,-55,-47,-56,-55,-60,-51,-52,-45,-60,-50
0,0,51,36,0.6,5.7,-48,-44,-55,-46,-53,-54,-55,-51,-52,-46,-61,-49
0,0,57,158,0.6,5.7,-48,-45,-57,-46,-57,-55,-57,-50,-52,-45,-59,-49
0,0,34,428,0.6,5.7,-51,-50,-62,-52,-52,-57,-57,-58,-52,-58,-49,-48
0,0,40,559,0.6,5.7,-50,-55,-61,-53,-52,-54,-61,-58,-56,-51,-49,-49
0,0,46,691,0.6,5.7,-48,-42,-56,-48,-56,-54,-50,-49,-53,-45,-49,-47
0,0,52,820,0.6,5.7,-49,-42,-55,-50,-56,-54,-61,-49,-50,-45,-49,-45
0,0,55,873,0.6,5.7,-49,-46,-55,-49,-56,-57,-54,-52,-51,-45,-51,-50
0,0,1,994,0.6,5.7,-47,-42,-55,-48,-58,-54,-51,-48,-51,-45,-51,-48
0,0,5,61,0.6,5.7,-49,-45,-55,-48,-58,-56,-56,-50,-51,-43,-52,-49
0,0,11,216,0.6,5.7,-48,-45,-55,-48,-54,-56,-55,-49,-52,-45,-57,-50
0,0,17,335,0.6,5.7,-47,-42,-54,-48,-57,-56,-56,-46,-51,-45,-51,-49
0,0,20,389,0.6,5.7,-49,-41,-56,-48,-57,-56,-59,-46,-52,-46,-58,-49
0,0,26,589,0.6,5.7,-48,-46,-56,-48,-57,-55,-59,-49,-52,-46,-58,-47
0,0,32,722,0.6,5.7,-49,-44,-56,-48,-57,-55,-58,-48,-52,-45,-58,-45
0,0,35,762,0.6,5.7,-48,-45,-56,-48,-54,-55,-60,-48,-52,-45,-60,-49
0,0,41,887,0.6,5.7,-49,-44,-46,-48,-54,-55,-60,-49,-52,-46,-60,-49
0,0,47,996,0.6,5.7,-49,-45,-55,-47,-56,-55,-60,-51,-52,-45,-60,-50
0,0,51,36,0.6,5.7,-48,-44,-55,-46,-53,-54,-55,-51,-52,-46,-61,-49
0,0,57,158,0.6,5.7,-48,-45,-57,-46,-57,-55,-57,-50,-52,-45,-59,-49
0,0,11,29,0.6,6,-56,-46,-49,-51,-55,-51,-36,-54,-47,-53,-54,-52
0,0,17,182,0.6,6,-54,-47,-50,-51,-56,-55,-44,-44,-47,-45,-52,-52
0,0,20,257,0.6,6,-55,-47,-61,-60,-56,-55,-49,-49,-47,-46,-58,-53
0,0,23,322,0.6,6,-55,-47,-61,-60,-56,-55,-49,-49,-47,-46,-58,-53
0,0,26,374,0.6,6,-53,-46,-52,-55,-60,-60,-39,-49,-47,-46,-55,-53
0,0,29,419,0.6,6,-53,-46,-52,-55,-60,-60,-39,-49,-47,-46,-55,-53
0,0,32,494,0.6,6,-50,-43,-52,-58,-56,-68,-45,-48,-47,-41,-52,-55
0,0,35,569,0.6,6,-49,-42,-59,-57,-57,-64,-50,-46,-56,-39,-54,-58
0,0,41,686,0.6,6,-51,-42,-57,-57,-57,-62,-48,-47,-55,-42,-54,-56
0,0,47,814,0.6,6,-52,-41,-54,-58,-52,-62,-46,-48,-55,-42,-55,-55
0,0,50,862,0.6,6,-47,-40,-57,-60,-51,-56,-45,-48,-55,-42,-52,-58
0,0,56,998,0.6,6,-52,-43,-51,-58,-52,-55,-42,-49,-55,-43,-55,-58
0,0,3,157,0.6,6,-52,-43,-51,-49,-57,-55,-42,-49,-55,-42,-57,-54
0,0,6,235,0.6,6,-52,-45,-53,-61,-51,-59,-46,-48,-54,-43,-56,-55
0,0,12,355,0.6,6,-46,-42,-53,-59,-51,-59,-46,-48,-54,-42,-57,-55
0,0,18,508,0.6,6,-46,-43,-57,-59,-51,-57,-46,-49,-54,-40,-57,-55
0,0,21,583,0.6,6,-49,-38,-52,-59,-51,-55,-48,-49,-54,-42,-55,-57
0,0,27,745,0.6,6,-51,-46,-52,-58,-57,-55,-48,-49,-54,-44,-55,-52
0,0,30,834,0.6,6,-51,-46,-52,-58,-57,-55,-48,-49,-54,-44,-55,-52
0,0,33,959,0.6,6,-52,-46,-52,-58,-57,-58,-44,-49,-54,-44,-55,-52
0,0,37,42,0.6,6,-51,-42,-58,-59,-55,-58,-52,-48,-54,-43,-55,-50
0,0,40,116,0.6,6,-51,-42,-58,-59,-55,-58,-52,-48,-54,-43,-55,-50
0,0,11,29,0.6,6,-56,-46,-49,-51,-55,-51,-36,-54,-47,-53,-54,-52
0,0,17,182,0.6,6,-54,-47,-50,-51,-56,-55,-44,-44,-47,-45,-52,-52
0,0,20,257,0.6,6,-55,-47,-61,-60,-56,-55,-49,-49,-47,-46,-58,-53
0,0,23,322,0.6,6,-55,-47,-61,-60,-56,-55,-49,-49,-47,-46,-58,-53
0,0,26,374,0.6,6,-53,-46,-52,-55,-60,-60,-39,-49,-47,-46,-55,-53
0,0,29,419,0.6,6,-53,-46,-52,-55,-60,-60,-39,-49,-47,-46,-55,-53
0,0,32,494,0.6,6,-50,-43,-52,-58,-56,-68,-45,-48,-47,-41,-52,-55
0,0,35,569,0.6,6,-49,-42,-59,-57,-57,-64,-50,-46,-56,-39,-54,-58
0,0,41,686,0.6,6,-51,-42,-57,-57,-57,-62,-48,-47,-55,-42,-54,-56
0,0,47,814,0.6,6,-52,-41,-54,-58,-52,-62,-46,-48,-55,-42,-55,-55
0,0,50,862,0.6,6,-47,-40,-57,-60,-51,-56,-45,-48,-55,-42,-52,-58
0,0,56,998,0.6,6,-52,-43,-51,-58,-52,-55,-42,-49,-55,-43,-55,-58
0,0,3,157,0.6,6,-52,-43,-51,-49,-57,-55,-42,-49,-55,-42,-57,-54
0,0,6,235,0.6,6,-52,-45,-53,-61,-51,-59,-46,-48,-54,-43,-56,-55
0,0,12,355,0.6,6,-46,-42,-53,-59,-51,-59,-46,-48,-54,-42,-57,-55
0,0,18,508,0.6,6,-46,-43,-57,-59,-51,-57,-46,-49,-54,-40,-57,-55
0,0,21,583,0.6,6,-49,-38,-52,-59,-51,-55,-48,-49,-54,-42,-55,-57
0,0,27,745,0.6,6,-51,-46,-52,-58,-57,-55,-48,-49,-54,-44,-55,-52
0,0,30,834,0.6,6,-51,-46,-52,-58,-57,-55,-48,-49,-54,-44,-55,-52
0,0,33,959,0.6,6,-52,-46,-52,-58,-57,-58,-44,-49,-54,-44,-55,-52
0,0,37,42,0.6,6,-51,-42,-58,-59,-55,-58,-52,-48,-54,-43,-55,-50
0,0,40,116,0.6,6,-51,-42,-58,-59,-55,-58,-52,-48,-54,-43,-55,-50
0,0,0,328,0.6,6.3,-51,-48,-52,-54,-56,-60,-39,-46,-54,-43,-55,-54
0,0,6,442,0.6,6.3,-51,-47,-50,-46,-56,-54,-48,-55,-54,-52,-57,-54
0,0,9,543,0.6,6.3,-51,-47,-50,-46,-56,-54,-48,-55,-54,-52,-57,-54
0,0,12,598,0.6,6.3,-61,-45,-54,-47,-60,-54,-39,-51,-54,-57,-58,-49
0,0,15,641,0.6,6.3,-61,-45,-54,-47,-60,-54,-39,-51,-54,-57,-58,-49
0,0,18,680,0.6,6.3,-61,-47,-51,-47,-52,-52,-39,-51,-54,-53,-58,-49
0,0,21,713,0.6,6.3,-49,-64,-52,-46,-52,-60,-41,-54,-54,-52,-60,-53
0,0,27,823,0.6,6.3,-43,-53,-50,-45,-52,-57,-40,-55,-54,-49,-63,-55
0,0,34,6,0.6,6.3,-43,-52,-50,-45,-52,-52,-40,-55,-54,-51,-63,-55
0,0,37,74,0.6,6.3,-52,-58,-51,-46,-54,-54,-43,-54,-52,-53,-63,-54
0,0,43,219,0.6,6.3,-52,-61,-52,-47,-55,-54,-40,-54,-52,-52,-60,-54
0,0,49,324,0.6,6.3,-52,-61,-52,-46,-55,-58,-43,-54,-52,-52,-61,-54
0,0,52,397,0.6,6.3,-52,-51,-54,-46,-55,-57,-43,-54,-52,-52,-58,-54
0,0,58,519,0.6,6.3,-52,-49,-51,-47,-56,-57,-43,-56,-52,-52,-58,-52
0,0,4,649,0.6,6.3,-55,-36,-51,-46,-56,-57,-35,-54,-52,-48,-58,-54
0,0,7,725,0.6,6.3,-55,-36,-51,-46,-56,-57,-35,-54,-52,-48,-58,-54
0,0,10,818,0.6,6.3,-52,-43,-49,-45,-56,-58,-42,-52,-52,-48,-60,-54
0,0,13,906,0.6,6.3,-52,-43,-49,-45,-56,-58,-42,-52,-52,-48,-60,-54
0,0,16,977,0.6,6.3,-52,-45,-51,-46,-57,-55,-41,-53,-53,-51,-59,-54
0,0,23,205,0.6,6.3,-55,-45,-49,-46,-54,-55,-41,-49,-51,-52,-59,-53
0,0,29,346,0.6,6.3,-54,-45,-49,-46,-54,-55,-41,-49,-51,-52,-60,-53
0,0,0,328,0.6,6.3,-51,-48,-52,-54,-56,-60,-39,-46,-54,-43,-55,-54
0,0,6,442,0.6,6.3,-51,-47,-50,-46,-56,-54,-48,-55,-54,-52,-57,-54
0,0,9,543,0.6,6.3,-51,-47,-50,-46,-56,-54,-48,-55,-54,-52,-57,-54
0,0,12,598,0.6,6.3,-61,-45,-54,-47,-60,-54,-39,-51,-54,-57,-58,-49
0,0,15,641,0.6,6.3,-61,-45,-54,-47,-60,-54,-39,-51,-54,-57,-58,-49
0,0,18,680,0.6,6.3,-61,-47,-51,-47,-52,-52,-39,-51,-54,-53,-58,-49
0,0,21,713,0.6,6.3,-49,-64,-52,-46,-52,-60,-41,-54,-54,-52,-60,-53
0,0,27,823,0.6,6.3,-43,-53,-50,-45,-52,-57,-40,-55,-54,-49,-63,-55
0,0,34,6,0.6,6.3,-43,-52,-50,-45,-52,-52,-40,-55,-54,-51,-63,-55
0,0,37,74,0.6,6.3,-52,-58,-51,-46,-54,-54,-43,-54,-52,-53,-63,-54
0,0,43,219,0.6,6.3,-52,-61,-52,-47,-55,-54,-40,-54,-52,-52,-60,-54
0,0,49,324,0.6,6.3,-52,-61,-52,-46,-55,-58,-43,-54,-52,-52,-61,-54
0,0,52,397,0.6,6.3,-52,-51,-54,-46,-55,-57,-43,-54,-52,-52,-58,-54
0,0,58,519,0.6,6.3,-52,-49,-51,-47,-56,-57,-43,-56,-52,-52,-58,-52
0,0,4,649,0.6,6.3,-55,-36,-51,-46,-56,-57,-35,-54,-52,-48,-58,-54
0,0,7,725,0.6,6.3,-55,-36,-51,-46,-56,-57,-35,-54,-52,-48,-58,-54
0,0,10,818,0.6,6.3,-52,-43,-49,-45,-56,-58,-42,-52,-52,-48,-60,-54
0,0,13,906,0.6,6.3,-52,-43,-49,-45,-56,-58,-42,-52,-52,-48,-60,-54
0,0,16,977,0.6,6.3,-52,-45,-51,-46,-57,-55,-41,-53,-53,-51,-59,-54
0,0,23,205,0.6,6.3,-55,-45,-49,-46,-54,-55,-41,-49,-51,-52,-59,-53
0,0,29,346,0.6,6.3,-54,-45,-49,-46,-54,-55,-41,-49,-51,-52,-60,-53
0,0,7,362,0.6,6.6,-52,-49,-57,-51,-36,-54,-31,-54,-46,-54,-58,-58
0,0,13,471,0.6,6.6,-52,-46,-53,-52,-58,-54,-31,-49,-46,-58,-64,-54
0,0,19,620,0.6,6.6,-52,-41,-49,-50,-54,-50,-31,-46,-52,-55,-57,-50
0,0,25,710,0.6,6.6,-51,-45,-45,-50,-53,-56,-34,-43,-52,-56,-52,-50
0,0,31,838,0.6,6.6,-51,-43,-49,-49,-54,-55,-34,-44,-52,-55,-53,-50
0,0,38,9,0.6,6.6,-52,-45,-55,-49,-55,-51,-34,-43,-49,-58,-56,-50
0,0,41,67,0.6,6.6,-52,-45,-55,-49,-55,-51,-34,-43,-49,-58,-56,-50
0,0,44,129,0.6,6.6,-51,-45,-55,-49,-55,-53,-34,-43,-49,-58,-56,-50
0,0,47,176,0.6,6.6,-51,-44,-50,-46,-54,-56,-32,-42,-51,-57,-51,-53
0,0,50,242,0.6,6.6,-52,-45,-44,-49,-54,-56,-32,-42,-51,-58,-51,-56
0,0,56,345,0.6,6.6,-52,-46,-52,-48,-53,-57,-31,-42,-51,-56,-51,-56
0,0,2,464,0.6,6.6,-52,-45,-52,-49,-54,-58,-33,-41,-50,-56,-52,-55
0,0,5,516,0.6,6.6,-51,-44,-54,-48,-54,-54,-32,-42,-50,-56,-51,-54
0,0,11,607,0.6,6.6,-51,-44,-44,-48,-54,-56,-33,-42,-50,-57,-49,-57
0,0,17,725,0.6,6.6,-51,-45,-55,-49,-55,-54,-32,-42,-50,-58,-52,-57
0,0,20,756,0.6,6.6,-51,-46,-44,-49,-56,-54,-31,-42,-51,-57,-51,-57
0,0,26,854,0.6,6.6,-52,-46,-44,-48,-54,-52,-32,-41,-51,-55,-52,-56
0,0,32,973,0.6,6.6,-52,-43,-44,-47,-54,-52,-32,-42,-51,-58,-52,-56
0,0,36,27,0.6,6.6,-52,-45,-57,-49,-55,-52,-32,-42,-51,-57,-52,-56
0,0,7,362,0.6,6.6,-52,-49,-57,-51,-36,-54,-31,-54,-46,-54,-58,-58
0,0,13,471,0.6,6.6,-52,-46,-53,-52,-58,-54,-31,-49,-46,-58,-64,-54
0,0,19,620,0.6,6.6,-52,-41,-49,-50,-54,-50,-31,-46,-52,-55,-57,-50
0,0,25,710,0.6,6.6,-51,-45,-45,-50,-53,-56,-34,-43,-52,-56,-52,-50
0,0,31,838,0.6,6.6,-51,-43,-49,-49,-54,-55,-34,-44,-52,-55,-53,-50
0,0,38,9,0.6,6.6,-52,-45,-55,-49,-55,-51,-34,-43,-49,-58,-56,-50
0,0,41,67,0.6,6.6,-52,-45,-55,-49,-55,-51,-34,-43,-49,-58,-56,-50
0,0,44,129,0.6,6.6,-51,-45,-55,-49,-55,-53,-34,-43,-49,-58,-56,-50
0,0,47,176,0.6,6.6,-51,-44,-50,-46,-54,-56,-32,-42,-51,-57,-51,-53
0,0,50,242,0.6,6.6,-52,-45,-44,-49,-54,-56,-32,-42,-51,-58,-51,-56
0,0,56,345,0.6,6.6,-52,-46,-52,-48,-53,-57,-31,-42,-51,-56,-51,-56
0,0,2,464,0.6,6.6,-52,-45,-52,-49,-54,-58,-33,-41,-50,-56,-52,-55
0,0,5,516,0.6,6.6,-51,-44,-54,-48,-54,-54,-32,-42,-50,-56,-51,-54
0,0,11,607,0.6,6.6,-51,-44,-44,-48,-54,-56,-33,-42,-50,-57,-49,-57
0,0,17,725,0.6,6.6,-51,-45,-55,-49,-55,-54,-32,-42,-50,-58,-52,-57
0,0,20,756,0.6,6.6,-51,-46,-44,-49,-56,-54,-31,-42,-51,-57,-51,-57
0,0,26,854,0.6,6.6,-52,-46,-44,-48,-54,-52,-32,-41,-51,-55,-52,-56
0,0,32,973,0.6,6.6,-52,-43,-44,-47,-54,-52,-32,-42,-51,-58,-52,-56
0,0,36,27,0.6,6.6,-52,-45,-57,-49,-55,-52,-32,-42,-51,-57,-52,-56
0,0,12,206,0.6,6.9,-51,-44,-45,-48,-55,-57,-33,-41,-50,-62,-51,-58
0,0,18,349,0.6,6.9,-56,-46,-50,-47,-54,-57,-33,-61,-52,-66,-49,-58
0,0,21,413,0.6,6.9,-56,-45,-51,-51,-55,-51,-38,-55,-58,-53,-49,-58
0,0,27,507,0.6,6.9,-56,-44,-49,-49,-52,-52,-33,-55,-58,-58,-49,-51
0,0,33,561,0.6,6.9,-56,-44,-48,-48,-54,-52,-33,-51,-58,-58,-46,-52
0,0,36,621,0.6,6.9,-57,-43,-48,-49,-52,-49,-32,-51,-57,-61,-46,-52
0,0,42,733,0.6,6.9,-58,-45,-50,-50,-53,-50,-34,-56,-57,-58,-48,-55
0,0,48,809,0.6,6.9,-58,-46,-50,-50,-52,-50,-34,-55,-57,-58,-48,-57
0,0,51,878,0.6,6.9,-58,-43,-49,-48,-54,-52,-34,-55,-57,-55,-47,-56
0,0,54,942,0.6,6.9,-58,-43,-49,-48,-54,-52,-34,-55,-57,-55,-47,-56
0,0,57,998,0.6,6.9,-58,-43,-49,-48,-50,-49,-34,-52,-57,-58,-47,-55
0,0,4,109,0.6,6.9,-58,-43,-49,-48,-50,-50,-34,-51,-57,-58,-47,-55
0,0,7,168,0.6,6.9,-60,-44,-49,-48,-52,-50,-36,-51,-57,-58,-47,-56
0,0,13,337,0.6,6.9,-60,-44,-50,-49,-52,-50,-36,-51,-58,-58,-46,-52
0,0,19,474,0.6,6.9,-58,-44,-50,-49,-52,-49,-35,-51,-57,-58,-46,-52
0,0,22,525,0.6,6.9,-59,-43,-52,-48,-52,-49,-35,-52,-58,-60,-46,-52
0,0,28,677,0.6,6.9,-59,-43,-50,-43,-52,-49,-35,-51,-58,-58,-46,-53
0,0,34,774,0.6,6.9,-54,-44,-49,-48,-52,-50,-35,-51,-58,-58,-46,-54
0,0,40,857,0.6,6.9,-58,-44,-51,-48,-52,-49,-35,-51,-58,-58,-46,-54
0,0,12,206,0.6,6.9,-51,-44,-45,-48,-55,-57,-33,-41,-50,-62,-51,-58
0,0,18,349,0.6,6.9,-56,-46,-50,-47,-54,-57,-33,-61,-52,-66,-49,-58
0,0,21,413,0.6,6.9,-56,-45,-51,-51,-55,-51,-38,-55,-58,-53,-49,-58
0,0,27,507,0.6,6.9,-56,-44,-49,-49,-52,-52,-33,-55,-58,-58,-49,-51
0,0,33,561,0.6,6.9,-56,-44,-48,-48,-54,-52,-33,-51,-58,-58,-46,-52
0,0,36,621,0.6,6.9,-57,-43,-48,-49,-52,-49,-32,-51,-57,-61,-46,-52
0,0,42,733,0.6,6.9,-58,-45,-50,-50,-53,-50,-34,-56,-57,-58,-48,-55
0,0,48,809,0.6,6.9,-58,-46,-50,-50,-52,-50,-34,-55,-57,-58,-48,-57
0,0,51,878,0.6,6.9,-58,-43,-49,-48,-54,-52,-34,-55,-57,-55,-47,-56
0,0,54,942,0.6,6.9,-58,-43,-49,-48,-54,-52,-34,-55,-57,-55,-47,-56
0,0,57,998,0.6,6.9,-58,-43,-49,-48,-50,-49,-34,-52,-57,-58,-47,-55
0,0,4,109,0.6,6.9,-58,-43,-49,-48,-50,-50,-34,-51,-57,-58,-47,-55
0,0,7,168,0.6,6.9,-60,-44,-49,-48,-52,-50,-36,-51,-57,-58,-47,-56
0,0,13,337,0.6,6.9,-60,-44,-50,-49,-52,-50,-36,-51,-58,-58,-46,-52
0,0,19,474,0.6,6.9,-58,-44,-50,-49,-52,-49,-35,-51,-57,-58,-46,-52
0,0,22,525,0.6,6.9,-59,-43,-52,-48,-52,-49,-35,-52,-58,-60,-46,-52
0,0,28,677,0.6,6.9,-59,-43,-50,-43,-52,-49,-35,-51,-58,-58,-46,-53
0,0,34,774,0.6,6.9,-54,-44,-49,-48,-52,-50,-35,-51,-58,-58,-46,-54
0,0,40,857,0.6,6.9,-58,-44,-51,-48,-52,-49,-35,-51,-58,-58,-46,-54
0,0,37,298,0.6,7.2,-57,-44,-49,-58,-52,-58,-42,-46,-54,-52,-55,-50
0,0,43,453,0.6,7.2,-57,-44,-46,-52,-57,-58,-36,-46,-55,-55,-53,-48
0,0,49,578,0.6,7.2,-56,-44,-46,-52,-57,-52,-37,-46,-55,-55,-53,-48
0,0,52,650,0.6,7.2,-57,-44,-46,-51,-55,-52,-37,-45,-55,-61,-56,-50
0,0,58,773,0.6,7.2,-57,-46,-46,-50,-55,-52,-37,-46,-56,-55,-56,-46
0,0,4,902,0.6,7.2,-56,-45,-45,-52,-54,-52,-39,-45,-55,-56,-55,-49
0,0,10,998,0.6,7.2,-58,-46,-45,-52,-54,-57,-39,-44,-55,-59,-55,-49
0,0,17,89,0.6,7.2,-58,-46,-46,-52,-56,-55,-38,-44,-54,-58,-54,-48
0,0,23,217,0.6,7.2,-58,-46,-46,-52,-55,-54,-38,-45,-54,-57,-55,-49
0,0,29,365,0.6,7.2,-57,-46,-46,-52,-55,-54,-38,-45,-54,-56,-55,-49
0,0,35,466,0.6,7.2,-55,-46,-46,-52,-55,-55,-37,-46,-54,-55,-53,-48
0,0,41,578,0.6,7.2,-57,-46,-46,-53,-54,-55,-39,-45,-54,-56,-52,-49
0,0,47,674,0.6,7.2,-58,-46,-45,-52,-54,-57,-39,-45,-54,-58,-55,-49
0,0,50,732,0.6,7.2,-55,-45,-45,-52,-54,-55,-39,-45,-53,-57,-55,-48
0,0,56,847,0.6,7.2,-58,-47,-48,-52,-54,-56,-39,-45,-53,-57,-54,-49
0,0,37,298,0.6,7.2,-57,-44,-49,-58,-52,-58,-42,-46,-54,-52,-55,-50
0,0,43,453,0.6,7.2,-57,-44,-46,-52,-57,-58,-36,-46,-55,-55,-53,-48
0,0,49,578,0.6,7.2,-56,-44,-46,-52,-57,-52,-37,-46,-55,-55,-53,-48
0,0,52,650,0.6,7.2,-57,-44,-46,-51,-55,-52,-37,-45,-55,-61,-56,-50
0,0,58,773,0.6,7.2,-57,-46,-46,-50,-55,-52,-37,-46,-56,-55,-56,-46
0,0,4,902,0.6,7.2,-56,-45,-45,-52,-54,-52,-39,-45,-55,-56,-55,-49
0,0,10,998,0.6,7.2,-58,-46,-45,-52,-54,-57,-39,-44,-55,-59,-55,-49
0,0,17,89,0.6,7.2,-58,-46,-46,-52,-56,-55,-38,-44,-54,-58,-54,-48
0,0,23,217,0.6,7.2,-58,-46,-46,-52,-55,-54,-38,-45,-54,-57,-55,-49
0,0,29,365,0.6,7.2,-57,-46,-46,-52,-55,-54,-38,-45,-54,-56,-55,-49
0,0,35,466,0.6,7.2,-55,-46,-46,-52,-55,-55,-37,-46,-54,-55,-53,-48
0,0,41,578,0.6,7.2,-57,-46,-46,-53,-54,-55,-39,-45,-54,-56,-52,-49
0,0,47,674,0.6,7.2,-58,-46,-45,-52,-54,-57,-39,-45,-54,-58,-55,-49
0,0,50,732,0.6,7.2,-55,-45,-45,-52,-54,-55,-39,-45,-53,-57,-55,-48
0,0,56,847,0.6,7.2,-58,-47,-48,-52,-54,-56,-39,-45,-53,-57,-54,-49
0,0,46,420,0.6,7.5,-50,-55,-41,-50,-54,-46,-51,-53,-42,-60,-47,-54
0,0,52,530,0.6,7.5,-54,-44,-46,-46,-59,-50,-42,-55,-51,-58,-47,-46
0,0,58,642,0.6,7.5,-54,-41,-46,-49,-57,-50,-40,-52,-54,-56,-47,-47
0,0,4,746,0.6,7.5,-55,-41,-46,-49,-57,-46,-40,-52,-48,-56,-57,-46
0,0,7,836,0.6,7.5,-56,-42,-52,-46,-57,-48,-40,-55,-48,-55,-57,-46
0,0,13,982,0.6,7.5,-56,-41,-44,-50,-57,-48,-40,-55,-44,-57,-57,-43
0,0,20,119,0.6,7.5,-56,-40,-44,-49,-57,-46,-43,-55,-50,-57,-53,-46
0,0,26,245,0.6,7.5,-58,-40,-43,-48,-55,-46,-40,-50,-44,-54,-53,-33
0,0,32,332,0.6,7.5,-53,-41,-41,-49,-55,-46,-40,-54,-51,-57,-53,-46
0,0,38,490,0.6,7.5,-54,-41,-49,-50,-55,-46,-40,-51,-47,-58,-54,-46
0,0,44,712,0.6,7.5,-55,-41,-49,-50,-55,-46,-40,-51,-47,-58,-54,-46
0,0,47,767,0.6,7.5,-55,-42,-44,-51,-55,-46,-39,-55,-47,-55,-54,-46
0,0,50,829,0.6,7.5,-55,-44,-44,-50,-55,-43,-38,-55,-45,-56,-54,-45
0,0,56,957,0.6,7.5,-58,-41,-43,-49,-55,-46,-40,-57,-45,-55,-56,-47
0,0,3,118,0.6,7.5,-56,-48,-43,-52,-52,-45,-50,-50,-45,-51,-56,-50
0,0,6,199,0.6,7.5,-56,-46,-43,-53,-52,-46,-48,-48,-43,-50,-56,-49
0,0,12,340,0.6,7.5,-55,-46,-42,-54,-54,-47,-47,-50,-44,-51,-54,-49
0,0,46,420,0.6,7.5,-50,-55,-41,-50,-54,-46,-51,-53,-42,-60,-47,-54
0,0,52,530,0.6,7.5,-54,-44,-46,-46,-59,-50,-42,-55,-51,-58,-47,-46
0,0,58,642,0.6,7.5,-54,-41,-46,-49,-57,-50,-40,-52,-54,-56,-47,-47
0,0,4,746,0.6,7.5,-55,-41,-46,-49,-57,-46,-40,-52,-48,-56,-57,-46
0,0,7,836,0.6,7.5,-56,-42,-52,-46,-57,-48,-40,-55,-48,-55,-57,-46
0,0,13,982,0.6,7.5,-56,-41,-44,-50,-57,-48,-40,-55,-44,-57,-57,-43
